"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
66710,12/31/2025 0:00:00,20932,0,0,3260863,1882163,1,0,3084803,0,0,0,0,0,0,0,0,0,0,0,0,0,250948,0,0,0,250948,0,200000,0,0,0,200000,0,670,0,1151351,0,0,9593,1160944,0,0,0,0,74995,559280616,0,0,0,0,0,0,0,0,10/01/2023,455844,636032437,0,0,0,0,0,0,0,0,0,0,0,4865795,0,0,0,0,0,0,0,0,0,0
66731,12/31/2025 0:00:00,20953,0,55000000,13591624,5296,1,0,11187638,0,0,0,0,0,0,0,0,0,0,0,0,75585890,44029230,63594111,167758669,12608958,363576858,0,0,0,0,0,0,0,-22940114,0,5514833,0,0,-74464,5440369,0,0,0,0,22842,2952355798,0,0,0,0,0,0,0,0,01/01/2023,-720038,3272365309,0,0,0,0,0,0,0,0,0,0,0,16030012,0,0,-2524718,0,0,0,0,0,0,0
66733,12/31/2025 0:00:00,20955,0,0,1095354,0,1,0,199765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80156,6786856,899843,0,0,7766856,0,0,0,78000,0,0,0,78000,0,0,0,0,0,149374767,0,0,0,0,0,0,0,0,01/01/2023,100000,167341628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,1572909,0,0,0,0,0
66734,12/31/2025 0:00:00,20956,0,86563294,2295624,0,1,0,2149448,0,0,0,0,0,0,0,0,0,0,0,0,10211485,19969509,15760025,13434702,172353,59548074,0,0,0,0,0,0,0,-3316688,0,1149090,0,0,-2935,1146155,0,0,0,0,16774,367042551,0,0,0,0,0,0,0,0,01/01/2023,416401,420825787,0,0,0,0,0,0,0,0,0,0,0,1260559,0,0,0,0,0,2,4134466,0,0,0
66742,12/31/2025 0:00:00,20964,0,90638066,8892755,7133827,1,0,11646751,0,0,0,0,0,0,0,0,0,0,0,0,60179912,109382187,203281791,49032780,3097981,424974651,0,0,0,0,0,0,0,-21182879,0,5889216,0,0,49090,5938306,0,0,0,0,235046,1907280271,0,0,0,0,0,0,0,0,07/01/2023,401711,2164107117,0,0,0,0,0,0,0,0,0,0,0,20448734,0,0,0,0,0,0,0,0,0,0
66750,12/31/2025 0:00:00,20972,0,0,287280,0,1,0,104313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743000,1245000,498000,0,0,3486000,0,0,0,62793,0,0,-464,62329,0,0,0,0,6830,43814693,0,0,0,0,0,0,0,0,01/01/2023,28781,51030278,0,0,0,0,0,0,0,0,0,0,0,379910,0,0,0,0,0,0,0,0,0,0
66751,12/31/2025 0:00:00,20973,0,290677326,25887547,90188612,1,0,34707211,0,0,0,0,0,0,0,0,0,0,0,0,218619607,154414411,79459385,35791795,131489,488416687,327266,4252323,11989922,0,0,16569511,0,-14730599,0,18268395,0,-119635,173384,18322144,0,0,0,0,173384,6705877106,4,85418,42709,266,960243,931436,0,0,01/01/2023,2807000,7480431222,0,0,0,0,0,0,0,0,0,0,0,34430650,0,0,89302,0,0,0,0,0,0,0
66752,12/31/2025 0:00:00,20974,0,9069478,5545532,0,1,0,15303351,0,0,0,0,0,0,0,0,0,0,0,0,10856280,2700567,2412589,49601440,6285297,71856174,0,0,0,0,0,0,0,-5794533,0,5322044,0,0,0,5322044,0,0,0,0,93,960579663,0,0,0,0,0,0,0,0,01/01/2023,875974,1089231231,0,0,0,0,0,0,0,0,0,0,0,332221,0,0,3340,0,0,0,0,0,0,0
66755,12/31/2025 0:00:00,20977,0,0,225585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5688097,0,0,0,0,0,0,0,0,,0,6434912,0,0,0,0,0,0,0,0,0,0,0,32641,0,0,0,0,0,0,0,0,0,0
66760,12/31/2025 0:00:00,20982,0,0,1340904,401476,1,0,112371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,5000000,2497868,250000,0,9997868,0,0,0,61407,0,0,0,61407,0,0,0,0,4751,111693706,0,0,0,0,0,0,0,0,01/01/2023,-15330,128422569,0,0,0,0,0,0,0,0,0,0,0,720909,0,0,0,0,0,0,0,0,0,0
66777,12/31/2025 0:00:00,20999,0,61592873,11022334,4554044,1,0,6409384,0,0,0,0,0,0,0,0,0,0,0,0,28216672,19579788,35355782,139799674,11887773,234839690,0,0,0,0,0,0,0,-29650095,0,4323244,0,0,0,4323244,0,0,0,0,73774,1485206198,1,1863,1863,0,0,0,1,1863,01/01/2023,1865071,1607635673,0,0,0,0,0,0,0,0,0,0,0,8708528,0,0,0,0,0,0,0,0,0,0
66779,12/31/2025 0:00:00,21001,0,0,291251,0,1,0,173569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133994,0,0,0,133994,0,0,0,0,0,17715208,0,0,0,0,0,0,0,0,Fiscal Year 2022,17742,19966786,0,0,0,0,0,0,0,0,0,0,0,110306,0,0,0,0,0,0,0,0,0,0
66787,12/31/2025 0:00:00,21009,0,19201281,12645800,291192,1,0,12170520,0,0,0,0,0,0,0,0,0,0,0,0,110378823,73879070,80579342,44019763,4699652,313556650,3950000,1884945,1500000,0,0,7334945,0,-14646711,0,7622700,0,0,722281,8344981,0,0,0,0,0,1105749556,0,0,0,0,0,0,0,0,01/01/2023,366197,1250085970,0,0,0,0,0,0,0,0,0,0,0,8671023,0,0,10791,0,0,0,0,0,0,0
66788,12/31/2025 0:00:00,21010,0,0,451,23414,1,0,1269335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991604,1751593,467333,0,4210531,0,0,0,76265,0,0,0,76265,0,0,0,0,0,152124293,0,0,0,0,0,0,0,0,01/01/2023,0,178531951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66798,12/31/2025 0:00:00,21020,0,0,1521018,0,1,0,365679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239477,1648909,3892691,215078,190525,8186681,0,0,0,-28688,0,0,1,-28687,0,0,0,0,586,74905718,0,0,0,15,81763,81763,0,0,01/01/2023,-149399,86360470,0,0,0,0,0,0,0,0,0,0,0,535742,0,0,0,0,0,0,0,0,0,0
66818,12/31/2025 0:00:00,21040,0,34798568,18484781,0,1,0,17642841,5961572,0,0,0,15223581,21185152,0,0,0,0,0,0,83598324,68601518,108975440,52345262,3409378,316929922,0,0,0,0,0,0,0,-20848531,0,13087215,0,0,0,13087215,0,0,0,0,0,2765849694,0,0,0,0,0,0,0,0,01/01/2023,7164514,2977388865,0,0,0,0,0,0,0,0,0,0,0,22991622,0,-271666,11175,0,0,0,0,0,0,0
66819,12/31/2025 0:00:00,21041,0,1963509,613674,0,1,0,244144,0,0,0,0,0,0,0,0,0,0,0,0,31260,0,236542,758051,1311861,2337714,0,0,0,0,0,0,0,-262751,0,176304,0,0,0,176304,0,0,0,0,0,89337195,0,0,0,0,0,0,0,0,06/01/2023,0,97719878,0,0,0,0,0,0,0,0,0,0,0,32563,0,0,0,0,0,0,0,0,0,0
66824,12/31/2025 0:00:00,21046,0,55523858,2581023,0,1,0,2043049,12184435,0,0,0,0,12184435,0,0,0,0,0,0,32207469,17128061,6439972,24306740,4780551,84862793,1101860,69445,212877,2269194,1930790,5584165,0,-7897024,0,231707,0,0,0,231707,0,0,0,0,0,652938562,0,0,0,0,0,0,0,0,12/01/2023,0,751797834,0,0,0,0,0,0,0,0,0,0,0,710102,0,1135325,0,0,0,0,0,0,0,0
66834,12/31/2025 0:00:00,21056,0,506900683,16975916,21419296,1,0,45519752,0,0,0,23756828,0,23756828,0,0,0,0,0,0,4973950,0,0,0,0,4973950,27758,0,0,0,0,27758,0,-23647,0,24536932,0,0,-130623,24406309,0,0,0,0,466488,5229894395,0,0,0,813,2781526,2725895,0,0,01/01/2023,-6982092,5826880948,0,0,0,0,0,0,0,0,0,0,0,27261529,0,2811830,0,0,0,0,0,0,0,0
66835,12/31/2025 0:00:00,21057,0,44173106,5881400,1297819,1,0,8365216,0,0,0,0,0,0,0,0,0,0,0,0,5429188,7531300,20601209,26083074,1626772,61271543,0,0,0,0,0,0,0,-4678478,0,4461350,0,0,585,4461935,0,0,0,0,46136,770760979,0,0,0,0,0,0,0,0,01/01/2023,1308656,890627266,0,0,0,0,0,0,0,0,0,0,0,4866703,0,0,-639628,0,0,0,0,0,0,0
66840,12/31/2025 0:00:00,21062,0,0,1227886,0,1,0,1063641,0,0,0,0,0,0,0,0,0,0,0,0,11880718,8876716,1379621,1210121,0,23347176,0,0,0,0,0,0,0,-302550,0,1144937,0,0,0,1144937,0,0,0,0,0,154374006,1,1009,0,0,0,0,1,1009,01/01/2023,238674,174728865,0,0,0,0,0,0,0,0,0,0,0,1867967,0,0,0,0,0,0,0,0,0,0
66841,12/31/2025 0:00:00,21063,0,378224861,34526962,15144802,1,0,41497380,0,0,0,0,0,0,692241,0,0,0,0,692241,19198836,18591673,36089706,123011292,18943223,215834730,0,0,0,0,0,0,0,-32257857,0,12095536,0,0,61320,12156856,0,0,0,0,997220,3798489370,41,1464426,653257,0,0,0,1,146,01/01/2023,11423926,4214789333,0,0,0,0,0,0,0,0,0,0,0,27685144,0,0,0,0,0,0,0,0,0,0
66844,12/31/2025 0:00:00,21066,0,0,2713590,1102712,1,0,487000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16787000,11800000,3597000,0,0,32184000,0,0,0,105927,0,0,2000,107927,0,0,0,0,5000,299664993,0,0,0,0,0,0,0,0,01/01/2023,112000,342012337,0,0,0,0,0,0,0,0,0,0,0,487871,0,0,950,0,0,0,0,0,0,0
66847,12/31/2025 0:00:00,21069,0,25546988,4651543,351054,1,0,4507383,0,0,0,0,0,0,0,0,0,0,0,0,1438550,794918,2151372,210463,0,4595303,0,0,0,0,0,0,0,-187505,0,3067617,0,0,-694,3066923,0,0,0,0,1662,354310210,0,0,0,0,0,0,0,0,10/01/2023,303000,393541515,0,0,0,0,0,0,0,0,0,0,0,1338575,0,0,0,0,0,0,0,0,0,0
66848,12/31/2025 0:00:00,21070,0,82803122,19071484,198233,1,0,22466675,0,0,0,0,0,0,0,0,0,0,0,0,96392427,65743229,84129840,118053800,15030975,379350272,0,0,0,0,0,0,0,-4348033,0,12559024,0,0,-104416,12454608,0,0,0,0,434921,3718950161,4,2670,2670,0,0,0,4,2670,01/01/2023,493432,4099915401,0,0,0,0,0,0,0,0,0,0,0,21127795,0,0,-299369,0,0,0,0,0,0,0
66851,12/31/2025 0:00:00,21073,0,0,3064931,1040367,1,0,1500166,0,0,0,0,0,0,0,0,0,0,0,0,30220595,20933077,18807829,44379883,5475802,119817186,0,0,0,0,0,0,0,-4559389,0,1015593,0,0,0,1015593,0,0,0,0,0,353373105,0,0,0,0,0,0,0,0,01/01/2023,149633,384179062,0,0,0,0,0,0,0,0,0,0,0,1801317,0,0,43995,0,0,0,0,0,0,0
66854,12/31/2025 0:00:00,21076,0,0,1258060,0,1,0,362781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8455000,5677683,2757643,0,0,16890327,0,0,0,39949,0,0,0,39949,0,0,0,0,1255,79141622,0,0,0,0,0,0,0,0,01/01/2023,353886,95148257,0,0,0,0,0,0,0,0,0,0,0,114069,0,0,0,0,0,0,0,0,0,0
66856,12/31/2025 0:00:00,21078,0,0,328171,0,1,0,203322,0,0,0,0,0,0,0,0,0,0,0,0,2429922,2765890,288690,3233865,0,8718367,248000,248000,0,0,0,496000,0,-558993,0,36000,0,0,1268,37268,0,0,0,0,1268,24661365,0,0,0,0,0,0,0,0,01/01/2023,140224,29724776,0,0,0,0,0,0,0,0,0,0,0,24319,0,0,0,0,0,0,0,0,0,0
66857,12/31/2025 0:00:00,21079,0,0,135857,0,1,0,20395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848,0,0,0,3848,0,0,0,0,0,16622124,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,19021035,0,0,0,0,0,0,0,0,0,0,0,64945,0,0,0,0,0,0,0,0,0,0
66860,12/31/2025 0:00:00,21082,0,0,128951,0,1,0,317281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55633,0,0,0,-55633,0,0,0,0,0,7545593,0,0,0,0,0,0,0,0,01/01/2023,562796,9361338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66862,12/31/2025 0:00:00,21084,0,0,61483,0,1,0,148807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,16576452,0,0,0,0,0,0,0,0,03/01/2023,107425,18388604,0,0,0,0,0,0,0,0,0,0,0,77343,0,0,0,0,0,0,0,0,0,0
66865,12/31/2025 0:00:00,21087,0,124131504,12456020,9946474,1,0,28319576,0,0,0,0,0,0,0,0,0,0,0,0,20227525,32418585,26772604,35558158,2120980,117097852,0,0,0,0,0,0,0,-5977157,0,13517074,0,0,-7787,13509287,0,0,0,0,98905,2453482550,0,0,0,0,0,0,0,0,01/01/2023,6623372,2783505725,0,0,0,0,0,0,0,0,0,0,0,15653432,0,508420,-79684,0,0,0,0,0,0,0
66867,12/31/2025 0:00:00,21089,0,1869487,2710134,1177659,1,0,499222,0,0,0,0,0,0,0,0,0,0,0,0,3203526,1189672,837443,0,0,5230641,746000,250000,0,0,0,996000,0,-204816,0,404000,0,0,0,404000,0,0,0,0,0,126477779,0,0,0,0,0,0,0,0,10/01/2023,287753,138902003,0,0,0,0,0,0,0,0,0,0,0,1029267,0,0,0,0,0,0,0,0,0,0
66872,12/31/2025 0:00:00,21094,0,9205920,8038192,110927,1,0,1682079,0,0,0,0,0,0,0,0,0,0,0,0,21137649,8478378,3598017,445862,0,33659906,0,0,0,0,0,0,0,-522274,0,778987,0,0,-3920,775067,0,0,0,0,2627,671551521,0,0,0,0,0,0,0,0,01/01/2023,1006019,751576033,0,0,0,0,0,0,0,0,0,0,0,8295153,0,0,0,0,0,0,0,0,0,0
66877,12/31/2025 0:00:00,21099,0,0,280335,65406,1,0,72483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497000,496000,248000,0,0,1241000,0,0,0,31530,0,0,0,31530,0,0,0,0,0,32733630,0,0,0,0,0,0,0,0,01/01/2023,0,37177087,0,0,0,0,0,0,0,0,0,0,0,101288,0,0,0,0,0,0,0,0,0,0
66878,12/31/2025 0:00:00,21100,0,0,346096,36875,1,0,120764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104462,0,0,0,104462,0,0,0,0,1530,26918856,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,30139391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66886,12/31/2025 0:00:00,21107,0,0,833331,1315914,1,0,1613000,0,0,0,0,0,0,0,0,0,0,0,0,3121208,4682802,7157579,5657510,0,20619099,24843878,17455424,13175514,34710214,0,90185030,0,38172,0,972646,0,0,0,972646,0,0,0,0,0,367030438,0,0,0,0,0,0,0,0,01/01/2023,435000,399436170,0,0,0,0,0,0,0,0,0,0,0,1126664,0,0,20646,0,0,0,0,0,0,0
66899,12/31/2025 0:00:00,21120,0,0,433652,0,1,0,39048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718017,0,0,0,0,0,0,0,0,03/01/2023,120096,21841764,0,0,0,0,0,0,0,0,0,0,0,21827,0,0,0,0,0,0,0,0,0,0
66913,12/31/2025 0:00:00,21134,0,0,346376,0,1,0,163970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602170,3408000,4651000,1728000,0,15389170,0,0,0,128965,0,0,0,128965,0,0,0,0,0,41431133,0,0,0,0,0,0,0,0,10/01/2023,37937,45850685,0,0,0,0,0,0,0,0,0,0,0,56064,0,0,0,0,0,0,0,0,0,0
66924,12/31/2025 0:00:00,21145,0,656751,3710581,889715,1,0,6065958,0,0,0,0,1339420,1339420,0,0,0,0,0,0,18653645,13312509,27448176,31020760,37137,90472226,0,0,0,0,0,0,0,-9056294,0,2445189,0,0,0,2445189,0,0,0,0,0,495124147,0,0,0,0,0,0,0,0,03/01/2023,1655955,540328058,0,0,0,0,0,0,0,0,0,0,0,3010603,0,315177,0,0,0,0,0,0,0,0
66929,12/31/2025 0:00:00,21150,0,2054556,897029,0,1,659,189332,0,0,0,0,0,0,0,0,0,0,0,0,5884332,12129800,9754147,251580,0,28019859,0,0,0,0,0,0,0,174653,0,140501,0,0,0,140501,0,0,0,0,0,56015836,0,0,0,0,0,0,0,0,01/01/2023,125932,66704101,0,0,0,0,0,0,0,0,0,0,0,568555,0,0,0,0,0,0,0,0,0,0
66933,12/31/2025 0:00:00,21154,0,0,73597,0,1,0,18828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,0,0,0,1473,0,0,0,0,0,11504528,0,0,0,0,0,0,0,0,01/01/2023,0,14592722,0,0,0,0,0,0,0,0,0,0,0,4391,0,0,0,0,0,0,0,0,0,0
66942,12/31/2025 0:00:00,21163,0,0,153486,3835,1,0,10866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13721,0,0,0,13721,0,0,0,0,0,28030896,0,0,0,0,0,0,0,0,01/01/2023,0,33061758,0,0,0,0,0,0,0,0,0,0,0,42677,0,0,0,0,0,0,0,0,0,0
66954,12/31/2025 0:00:00,21175,0,0,567409,17387,1,0,252478,0,0,0,0,0,0,0,0,0,0,0,0,4566376,6438009,7548029,4019314,273250,22844978,0,0,0,0,0,0,0,-1242069,0,160000,0,0,0,160000,0,0,0,0,0,54642848,0,0,0,0,0,0,0,0,01/01/2023,79772,58246899,0,0,0,0,0,0,0,0,0,0,0,269730,0,0,0,0,0,0,0,0,0,0
66956,12/31/2025 0:00:00,21177,0,4063603,690270,393357,1,0,625257,0,0,0,0,0,0,0,0,0,0,0,0,1400250,2840367,4727597,6022429,3687083,18677725,16153,0,0,0,0,16153,0,-2783018,0,0,0,0,0,0,0,0,0,0,0,63726086,0,0,0,0,0,0,0,0,01/01/2023,0,73756773,0,0,0,0,0,0,0,0,0,0,0,236875,0,0,0,0,0,0,0,0,0,0
66965,12/31/2025 0:00:00,21186,0,16510657,4073245,0,1,0,1413686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667000,0,0,0,667000,0,0,0,0,0,328563859,0,0,0,0,0,0,0,0,Fiscal Year 2022,500000,369600195,0,0,0,0,0,0,0,0,0,0,0,3169609,0,0,0,0,0,0,0,0,0,0
66967,12/31/2025 0:00:00,21188,0,20884185,1122199,0,1,0,896484,0,0,0,0,0,0,0,0,0,0,0,0,5952820,9977960,16065080,0,0,31995860,0,0,0,0,0,0,0,-4140,0,399970,0,0,0,399970,0,0,0,0,0,108391460,0,0,0,0,0,0,0,0,01/01/2023,408876,127277295,0,0,0,0,0,0,0,0,0,0,0,18860,0,0,0,0,0,0,0,0,0,0
66970,12/31/2025 0:00:00,21191,0,0,721119,0,1,0,203436,0,0,0,0,0,0,0,0,0,0,0,0,4697390,7344596,8035169,2776405,0,22853560,0,187374,285305,83696,0,556375,0,-520087,0,139040,0,0,0,139040,0,0,0,0,0,50062723,0,0,0,0,0,0,0,0,01/01/2023,189686,54797604,0,0,0,0,0,0,0,0,0,0,0,74862,0,0,7096,0,0,1581,3434600,0,0,0
66973,12/31/2025 0:00:00,21194,0,3423211,497374,0,1,0,872236,0,0,0,0,0,0,0,0,0,0,0,0,62295869,38463729,33212480,0,0,133972078,0,0,0,0,0,0,0,-622114,0,565000,0,0,0,565000,0,0,0,0,5018,290150424,0,0,0,0,0,0,0,0,01/01/2023,545524,336580181,0,0,0,0,0,0,0,0,0,0,0,1513899,0,0,0,0,0,0,0,0,0,0
66980,12/31/2025 0:00:00,21201,0,0,339838,1622,1,0,57446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40300,0,0,0,40300,0,0,0,0,0,16486028,0,0,0,0,0,0,0,0,Fiscal Year 2022,7378,18681982,0,0,0,0,0,0,0,0,0,0,0,13702,0,0,0,0,0,0,0,0,0,0
66983,12/31/2025 0:00:00,21204,0,17200000,3062419,2465658,1,0,2972484,0,0,0,0,0,0,0,0,0,0,0,0,7580236,3254707,385571,0,0,11220514,0,0,0,0,0,0,0,41753,0,721286,0,0,-1842,719444,0,0,0,0,1466,532530359,0,0,0,0,0,0,0,0,04/01/2023,-183394,601424382,0,0,0,0,0,0,0,0,0,0,0,1010328,0,0,0,0,0,0,0,0,0,0
66998,12/31/2025 0:00:00,21219,0,288979129,3531167,1593655,1,0,2067515,0,0,0,0,0,0,0,0,0,0,0,0,20182326,0,942778,0,23736707,44861811,0,0,0,0,0,0,0,-6162185,0,320370,0,0,163936,484306,0,0,0,0,164299,814493225,0,0,0,0,0,0,0,0,04/01/2023,0,910962122,0,0,0,0,0,0,0,0,0,0,0,3991109,0,0,0,0,0,0,0,0,0,0
66999,12/31/2025 0:00:00,21220,0,0,158521,0,1,0,52670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49045,0,0,0,49045,0,0,0,0,0,12878850,0,0,0,0,0,0,0,0,01/01/2023,0,14660874,0,0,0,0,0,0,0,0,0,0,0,16868,0,0,0,0,0,5,817570,0,0,0
67000,12/31/2025 0:00:00,21221,0,0,373152,218393,1,0,403112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76587,0,0,-3,76584,0,0,0,0,180,61017427,0,0,0,0,0,0,0,0,01/01/2023,-18604,69456010,0,0,0,0,0,0,0,0,0,0,0,197241,0,0,0,0,0,0,0,0,0,0
67003,12/31/2025 0:00:00,21224,0,0,70,0,1,0,154045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70484,0,0,0,70484,0,0,0,0,0,6486710,0,0,0,0,0,0,0,0,12/01/2023,90135,7202649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67005,12/31/2025 0:00:00,21226,0,0,113817,0,1,0,128242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316257,1808326,286283,200000,0,2610866,0,0,0,48000,0,0,0,48000,0,0,0,0,0,35106986,0,0,0,0,0,0,0,0,01/01/2023,30000,38855744,0,0,0,0,0,0,0,0,0,0,0,78691,0,0,0,0,0,0,0,0,0,0
67009,12/31/2025 0:00:00,21230,0,0,338348,0,1,0,139145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140528,0,0,0,140528,0,0,0,0,0,19875349,0,0,0,0,0,0,0,0,Fiscal Year 2022,18416,21488963,0,0,0,0,0,0,0,0,0,0,0,69228,0,0,0,0,0,0,0,0,0,0
67012,12/31/2025 0:00:00,21233,0,0,1597919,950,1,0,751463,0,0,0,0,0,0,0,0,0,0,0,0,11404053,2267975,1197988,4028243,0,18898259,0,0,0,0,0,0,0,-512583,0,532732,0,0,73,532805,0,0,0,0,1451,253800737,0,0,0,0,0,0,0,0,10/01/2023,233646,280644438,0,0,0,0,0,0,0,0,0,0,0,1936700,0,0,0,0,0,0,0,0,0,0
67017,12/31/2025 0:00:00,21238,0,0,1719654,664136,1,0,192539,0,0,0,0,0,0,0,0,0,0,0,0,5922700,978670,0,0,0,6901370,1762276,8921035,2474146,2381061,0,15538518,0,-82878,0,93921,0,0,4,93925,0,0,0,0,0,146590859,0,0,0,0,0,0,0,0,03/01/2023,125000,165152191,0,0,0,0,0,0,0,0,0,0,0,820274,0,0,0,0,0,0,0,0,0,0
67021,12/31/2025 0:00:00,21242,0,0,4641780,0,1,0,669495,0,0,0,0,0,0,0,0,0,0,0,0,10391785,4397275,3255930,3736950,0,21781940,0,0,0,0,0,0,0,-468060,0,160100,0,0,0,160100,0,0,0,0,0,153490498,0,0,0,0,0,0,0,0,Fiscal Year 2022,350000,184307862,0,0,0,0,0,0,0,0,0,0,0,210603,0,0,0,0,0,0,0,0,0,0
67022,12/31/2025 0:00:00,21243,0,0,30227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563209,0,0,0,0,0,0,0,0,,0,2065020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67024,12/31/2025 0:00:00,21245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342933,0,0,0,0,0,0,0,0,,0,415398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67056,12/31/2025 0:00:00,21277,0,0,53464,0,1,0,105230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22624169,0,0,0,0,0,0,0,0,05/01/2023,47787,25541691,0,0,0,0,0,0,0,0,0,0,0,95122,0,0,0,0,0,0,0,0,0,0
67066,12/31/2025 0:00:00,21287,0,0,439309,85328,1,0,110059,0,0,0,0,0,0,0,0,0,0,0,0,8158088,5478480,2257970,926692,0,16821231,0,0,0,0,0,0,0,-450320,0,26404,0,0,328,26732,0,0,0,0,1024,84978476,0,0,0,0,0,0,0,0,01/01/2023,8399,91322630,0,0,0,0,0,0,0,0,0,0,0,236947,0,0,0,0,0,0,0,0,0,0
