"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
107,12/31/2025 0:00:00,57,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7154374,7154374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7154374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7306000,15778000,11703000,245000,0,35032000,0,0,0,7154373,0,239307,0,0,0,239307,7804520,19264937,14038783,1317440,0,42425680,0,0,0,0,0,0,0,0,261164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12323451,180219,0,0,180219,0,0,0,633527,11870143,0,11870143,0,0,0,0,0,0,0,0,0,0,0,0,0
108,12/31/2025 0:00:00,58,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,1019695,0,0,0,0,0,0,1400000,1019695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850000,10348000,10050000,1250000,26922,26524922,0,0,0,1400000,0,0,0,0,551621,551621,4850000,10348000,10050000,1500000,1728543,28476543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9088781,205145,0,0,205145,0,0,0,350105,8943821,0,8943821,0,0,0,0,0,0,0,0,0,0,0,0,0
110,12/31/2025 0:00:00,59,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732000,0,0,0,0,2732000,0,0,0,0,0,0,0,0,0,0,2732000,0,0,0,0,2732000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902844,60199,0,0,60199,0,0,0,270019,5693024,0,5693024,0,0,0,0,0,0,0,0,0,0,0,0,0
119,12/31/2025 0:00:00,62,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92108,0,0,7841941,0,9002950,0,0,0,163528,0,0,0,0,0,0,0,0,0,0,0,15852347,14985723,0,0,52333473,47873100,0,0,68185820,62858823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13055,10295,0,0,0,0,0,0,0,0,0,0,13055,10295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630039,607327,0,0,5833439,5645188,0,0,500000,494435,0,75162353,69616068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69616068,0,0,148908,0,0,0,148908,3430298,22576141,14068740,25703796,3986001,69764976,0,0,0,0,0,2634879,0,0,61476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17223079,95386,0,0,95386,0,0,0,716962,16601503,0,16601503,0,0,0,0,0,0,0,0,0,0,0,0,0
120,12/31/2025 0:00:00,63,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31265000,31265000,0,0,0,0,0,0,35265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35265000,516453,0,0,0,0,516453,22140453,10155000,3486000,0,0,35781453,0,0,0,0,0,0,0,0,188569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11145147,435891,0,0,435891,0,0,0,1115052,10465986,0,10465986,0,0,0,0,0,0,0,0,0,0,0,0,0
132,12/31/2025 0:00:00,69,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623359,129931,0,0,0,753290,0,0,0,0,0,0,0,0,3333,3333,623359,129931,0,0,3333,756623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173215,9791,0,0,9791,0,0,0,8922,174084,0,174084,0,0,0,0,0,0,0,0,0,0,0,0,0
135,12/31/2025 0:00:00,70,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17118917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000,17491440,0,0,17500000,17491440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000,17491440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9393000,14042000,3196000,250000,0,26881000,0,0,17491440,0,578679,0,0,0,0,578679,9971679,14042000,3196000,4252173,13489267,44951119,0,0,0,0,0,0,0,0,603214,0,0,0,0,0,2274461,0,0,0,0,0,0,0,0,0,17073368,346086,0,0,346086,0,0,0,944371,16475083,0,16475083,0,0,0,0,0,0,0,0,0,0,0,0,0
138,12/31/2025 0:00:00,72,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10780000,10778872,0,0,0,0,0,10780000,10778872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10778872,0,0,0,0,72987,0,72987,3245381,5041878,2491613,72987,0,10851859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836445,75239,0,0,75239,0,0,0,365197,4546487,0,4546487,0,0,0,0,0,0,0,0,0,0,0,0,0
146,12/31/2025 0:00:00,74,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475000,300000,175000,0,0,950000,0,0,0,0,0,0,0,0,0,0,475000,300000,175000,0,0,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503469,49518,0,0,49518,0,0,0,51066,501921,0,501921,0,0,0,0,0,0,0,0,0,0,0,0,0
147,12/31/2025 0:00:00,75,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248703,0,0,0,0,248703,0,0,0,0,11176,0,0,0,0,11176,259879,0,0,0,0,259879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151085,5488,0,0,5488,0,0,0,14366,142207,0,142207,0,0,0,0,0,0,0,0,0,0,0,0,0
150,12/31/2025 0:00:00,77,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105122200,0,64119860,0,0,0,0,0,0,0,0,29000000,0,0,10031453,9396836,0,0,2883327,2845005,2215824,2209954,49004412,47214963,2215824,2209954,51887739,50059968,0,0,0,0,0,0,0,0,0,0,0,0,49635,50316,5852381,5026429,0,0,0,0,0,0,1142959,1142959,49635,50316,6995340,6169388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7991816,7658280,0,0,496000,458215,0,0,0,0,2265459,77402348,73742687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73742686,2265460,0,5393773,0,0,0,5393773,27644626,40606998,5077877,8072418,0,81401919,0,-34500,342870,308370,0,7814012,0,0,11263899,5727235,0,0,640508,93628,0,0,6114250,0,0,0,0,0,0,0,42976021,4330667,0,0,4330667,0,0,0,3617239,43689449,0,43689449,0,0,0,0,0,0,0,0,0,0,0,0,0
151,12/31/2025 0:00:00,78,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193789306,0,193789306,0,0,0,0,0,0,0,0,0,0,0,5000117,4750430,0,0,23650197,20140277,0,0,90605552,81028023,0,0,114255749,101168300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119255866,105918730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105918729,0,2751957,3746433,0,0,0,6498390,25547882,18781881,28807692,26998122,12281542,112417119,0,0,0,0,0,5117288,10125002,2567397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134327994,9386600,0,0,9386600,0,0,0,10456309,133258285,0,133258285,0,0,0,0,0,0,0,0,0,0,0,0,0
153,12/31/2025 0:00:00,80,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,250000,0,0,0,0,557,0,0,0,0,557,250557,0,0,0,0,250557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78126,10000,0,0,10000,0,0,0,3821,84305,0,84305,0,0,0,0,0,0,0,0,0,0,0,0,0
159,12/31/2025 0:00:00,83,Subm,0,0,0,0,725000,0,0,0,0,0,0,0,0,0,0,0,0,763691951,0,927261537,0,0,0,112983175,0,0,0,0,335601588,0,0,88717884,84058906,0,0,7902516,6977245,0,0,355434735,353217198,0,0,363337251,360194443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69969165,69461386,0,0,14886490,14499153,0,0,0,0,0,0,84855655,83960539,0,0,7783181,7375639,0,0,0,0,0,0,0,0,0,0,7783181,7375639,0,0,93168992,81871287,0,0,0,0,0,0,0,0,0,637862963,617460814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25399265,0,25399265,25399265,0,0,0,0,0,0,25399265,0,617460814,0,0,20566600,0,0,0,20566600,125465530,112489610,91076623,243925746,90469170,663426679,0,28468,1495089,1523557,0,0,0,4235109,0,0,0,0,0,0,0,0,0,0,5239151,0,9379588,3661151,0,0,360271932,22911142,0,0,22911142,0,0,0,52953177,330229897,0,330229897,0,0,0,0,0,0,0,0,0,0,0,0,0
162,12/31/2025 0:00:00,85,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33793487,0,34483150,0,0,0,0,0,0,0,0,0,0,0,0,0,13800000,11449357,0,0,0,0,0,0,13800000,11449357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17626992,6474000,0,0,0,24100992,0,0,0,13800000,0,578710,0,0,0,578710,21776992,7902710,0,1500000,7300000,38479702,0,0,0,0,0,0,0,0,411340,0,0,0,0,0,0,0,0,0,0,0,367102,0,0,0,18040216,729637,0,0,729637,0,0,0,1431722,17338131,0,17338131,0,0,0,0,0,0,0,0,0,0,0,0,0
167,12/31/2025 0:00:00,87,Subm,0,0,0,5649141,0,0,0,0,0,0,0,0,0,0,0,0,0,51422024,0,0,0,0,0,0,0,0,0,0,0,0,0,25798405,25824790,0,0,11928553,11938510,0,0,0,0,0,0,11928553,11938510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83334,83334,0,0,0,0,8490000,8588996,0,0,0,0,83334,46216958,46352296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14477742,17330000,10991000,0,0,42798742,0,0,46352296,83334,0,10921842,0,0,0,10921842,29803038,43469531,26883645,0,0,100156214,0,0,0,0,0,0,0,0,0,0,0,0,0,517786,0,0,0,0,0,0,4549932,1032120,0,0,75886236,1245108,0,0,1245108,0,0,0,5454391,71676953,0,71676953,0,0,0,0,0,0,0,0,0,0,0,0,0
168,12/31/2025 0:00:00,88,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744605,693423,0,0,744605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972000,4469000,0,0,0,8441000,0,0,0,744605,0,0,0,0,49319,49319,3972000,4719000,0,494605,49319,9234924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716646,118774,0,0,118774,0,0,0,345660,3489760,0,3489760,0,0,0,0,0,0,0,0,0,0,0,0,0
169,12/31/2025 0:00:00,89,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201297,0,0,0,0,201297,0,0,0,0,830,0,0,0,0,830,202127,0,0,0,0,202127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705128,16595,0,0,16595,0,0,0,10840,710883,0,710883,0,0,0,0,0,0,0,0,0,0,0,0,0
176,12/31/2025 0:00:00,92,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423335234,0,0,383104805,0,401660075,0,0,0,0,0,0,0,0,0,0,0,205420882,203712316,0,0,5296673,5058490,0,0,206193152,192889269,0,0,211489825,197947759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416910707,401660075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401660075,0,0,1173000,0,0,907843,2080843,185322914,33959443,125983696,57567022,907843,403740918,0,0,0,0,0,3114466,0,0,258287463,142991313,0,0,0,0,48088896,0,0,0,0,0,40982724,23735830,0,0,275800939,9186648,0,0,9186648,0,0,0,13599411,271388176,0,271388176,0,0,0,0,0,0,0,0,0,0,0,0,0
187,12/31/2025 0:00:00,100,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744000,744050,0,0,0,0,0,0,744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6226000,1488000,0,0,0,7714000,0,0,0,744000,0,0,0,0,196213,196213,6722000,1736000,0,0,196213,8654213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570894,424401,0,0,424401,0,0,0,238598,3756697,0,3756697,0,0,0,0,0,0,0,0,0,0,0,0,0
195,12/31/2025 0:00:00,104,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546000,0,0,0,0,546000,0,0,0,0,0,0,0,0,6091,6091,546000,0,0,0,6091,552091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794888,118857,0,0,118857,0,0,0,171760,1741985,0,1741985,0,0,0,0,0,0,0,0,0,0,0,0,0
196,12/31/2025 0:00:00,105,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392921805,0,665533359,0,0,0,1324586,0,0,0,0,44000000,0,0,0,0,0,0,0,0,0,0,171994700,157271218,0,0,171994700,157271218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23123222,20433692,0,0,0,0,0,0,0,0,0,0,23123222,20433692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195117922,177704910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177704910,0,2559900,2116832,0,0,0,4676732,54918348,22446489,41893787,49778103,13344915,182381642,0,0,0,0,0,20298182,0,0,44578810,0,3985297,0,0,0,0,100267628,0,0,0,0,72819162,41508414,0,0,290338405,41590018,0,0,41590018,0,0,0,24663025,307265398,0,307265398,0,0,0,0,0,0,0,0,0,0,0,0,0
198,12/31/2025 0:00:00,107,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,2973053,0,0,0,0,0,0,3000000,2973053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4585620,4585620,4585620,1240000,12104000,496000,0,0,13840000,4585620,0,0,3000000,0,0,0,0,33333,33333,7825620,12104000,1496000,0,33333,21458953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010371,33972,0,0,33972,0,0,0,370416,13673927,0,13673927,0,0,0,0,0,0,0,0,0,0,0,0,0
199,12/31/2025 0:00:00,108,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54486899,0,0,0,0,0,0,0,0,39282720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39210763,34595181,0,0,39210763,34595181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107000,7117572,0,0,0,0,0,46317763,41712753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41712753,0,0,518138,0,0,0,518138,1749058,7144584,6223525,24094102,3019622,42230891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33900370,573010,0,0,573010,0,0,0,1728955,32744425,0,32744425,0,0,0,0,0,0,0,0,0,0,0,0,0
200,12/31/2025 0:00:00,109,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714015,150000,0,0,0,5864015,0,0,0,0,0,0,0,0,64797,64797,5714015,150000,0,0,64797,5928812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854247,41521,0,0,41521,0,0,0,70253,2825515,0,2825515,0,0,0,0,0,0,0,0,0,0,0,0,0
